"#","STATE","STATE ABBREVIATION","DISTRICT","FEC ID","INCUMBENT INDICATOR","FIRST NAME","LAST NAME","LAST NAME, FIRST","TOTAL VOTES","PARTY","PRIMARY","PRIMARY %","RUNOFF","RUNOFF %","GENERAL ","GENERAL %","GE RUNOFF","GE RUNOFF %","Notes (See Endnotes Tab)"
"3648.0","Wisconsin","WI","01","","","","","","Party Votes:","R","40029.0","","","","","","","",""
"3649.0","Wisconsin","WI","01","H4WI01064","","Jeffrey Chapman","Thomas","Thomas, Jeffrey Chapman","","D","13923.0","0.5816032415723297","","","116250.0","0.32565214468199544","","",""
"3650.0","Wisconsin","WI","01","H4WI01106","","Chet","Bell","Bell, Chet","","D","9966.0","0.41630811646267596","","","","","","",""
"3651.0","Wisconsin","WI","01","","","","","Scattered","","W(D)","50.0","0.0020886419649943605","","","","","","",""
"3652.0","Wisconsin","WI","01","","","","","","Party Votes:","D","23939.0","","","","","","","",""
"3653.0","Wisconsin","WI","01","H4WI01114","","Norman","Aulabuagh","Aulabaugh, Norman","","I","","","","","4252.0","0.011911164896239524","","",""
"3654.0","Wisconsin","WI","01","H4WI01122","","Don","Bernau","Bernau, Don","","LBT","117.0","0.975","","","2936.0","0.008224642553000762","","",""
"3655.0","Wisconsin","WI","01","","","","","Scattered","","W(LBT)","3.0","0.025","","","","","","",""
"3656.0","Wisconsin","WI","01","","","","","","Party Votes:","LBT","120.0","","","","","","","",""
"3657.0","Wisconsin","WI","01","","","","","Scattered","","W(WG)","1.0","1.0","","","","","","",""
"3658.0","Wisconsin","WI","01","","","","","","Party Votes:","WG","1.0","","","","","","","",""
"3659.0","Wisconsin","WI","01","","","","Scattered","Scattered","","W","","","","","166.0","0.00046501725606203217","","",""
"3660.0","Wisconsin","WI","01","","","","","","District Votes:","","64089.0","","","","356976.0","","","",""
"3661.0","Wisconsin","WI","02","H8WI00018","(I)","Tammy","Baldwin","Baldwin, Tammy","","D","35904.0","0.9985260171871958","","","251637.0","0.6326925204413111","","",""
"3662.0","Wisconsin","WI","02","","","","","Scattered","","W(D)","53.0","0.0014739828128041827","","","","","","",""
"3663.0","Wisconsin","WI","02","","","","","","Party Votes:","D","35957.0","","","","","","","",""
"3664.0","Wisconsin","WI","02","H4WI02054","","Dave","Magnum","Magnum, Dave","","R","26974.0","0.6133800254684373","","","145810.0","0.3666110166849373","","",""
"3665.0","Wisconsin","WI","02","H8WI02105","","Ron","Greer","Greer, Ron","","R","16964.0","0.38575586683645624","","","","","","",""
"3666.0","Wisconsin","WI","02","","","","","Scattered","","W(R)","38.0","0.0008641076951064217","","","","","","",""
"3667.0","Wisconsin","WI","02","","","","","","Party Votes:","R","43976.0","","","","","","","",""
"3668.0","Wisconsin","WI","02","","","","Scattered","Scattered","","W","","","","","277.0","0.0006964628737516469","","",""
"3669.0","Wisconsin","WI","02","","","","","Scattered","","W(WG)","2.0","1.0","","","","","","",""
"3670.0","Wisconsin","WI","02","","","","","","Party Votes:","WG","2.0","","","","","","","",""
"3671.0","Wisconsin","WI","02","","","","","","District Votes:","","79935.0","","","","397724.0","","","",""
"3672.0","Wisconsin","WI","03","H6WI03099","(I)","Ron","Kind","Kind, Ron","","D","29464.0","0.9974272173324306","","","204856.0","0.5643291607898449","","",""
"3673.0","Wisconsin","WI","03","","","","","Scattered","","W(D)","76.0","0.0025727826675693974","","","","","","",""
"3674.0","Wisconsin","WI","03","","","","","","Party Votes:","D","29540.0","","","","","","","",""
"3675.0","Wisconsin","WI","03","H4WI03110","","Dale W.","Schultz","Schultz, Dale W.","","R","38230.0","0.9975992902249361","","","157866.0","0.4348829777856135","","",""
"3676.0","Wisconsin","WI","03","","","","","Scattered","","W(R)","92.0","0.002400709775063932","","","","","","",""
"3677.0","Wisconsin","WI","03","","","","","","Party Votes:","R","38322.0","","","","","","","",""
"3678.0","Wisconsin","WI","03","","","","Scattered","Scattered","","W","","","","","286.0","0.0007878614245416079","","",""
"3679.0","Wisconsin","WI","03","","","","","Scattered","","W(CON)","2.0","1.0","","","","","","",""
"3680.0","Wisconsin","WI","03","","","","","","Party Votes:","CON","2.0","","","","","","","",""
"3681.0","Wisconsin","WI","03","","","","","Scattered","","W(LBT)","1.0","1.0","","","","","","",""
"3682.0","Wisconsin","WI","03","","","","","","Party Votes:","LBT","1.0","","","","","","","",""
"3683.0","Wisconsin","WI","03","","","","","","District Votes:","","67865.0","","","","363008.0","","","",""
"3684.0","Wisconsin","WI","04","H4WI04183","","Gwen","Moore","Moore, Gwen","","D","48858.0","0.6419983443491059","","","212382.0","0.696010382051635","","",""
"3685.0","Wisconsin","WI","04","H4WI04159","","Matt","Flynn","Flynn, Matt","","D","19377.0","0.2546154553696963","","","","","","",""
"3686.0","Wisconsin","WI","04","H4WI04167","","Tim ","Carpenter","Carpenter, Tim ","","D","7801.0","0.10250581448825934","","","","","","",""
"3687.0","Wisconsin","WI","04","","","","","Scattered","","W(D)","67.0","0.0008803857929385175","","","","","","",""
"3688.0","Wisconsin","WI","04","","","","","","Party Votes:","D","76103.0","","","","","","","",""
"3689.0","Wisconsin","WI","04","H4WI04191","","Gerald H.","Boyle","Boyle, Gerald H.","","R","11720.0","0.5266468949402354","","","85928.0","0.2816000419476834","","",""
"3690.0","Wisconsin","WI","04","H4WI04142","","Corey","Hoze","Hoze, Corey","","R","10490.0","0.4713759324166442","","","","","","",""
"3691.0","Wisconsin","WI","04","","","","","Scattered","","W(R)","44.0","0.001977172643120338","","","","","","",""
"3692.0","Wisconsin","WI","04","","","","","","Party Votes:","R","22254.0","","","","","","","",""
"3693.0","Wisconsin","WI","04","H4WI04217","","Tim ","Johnson","Johnson, Tim","","I","","","","","3733.0","0.012233648596391188","","",""
"3694.0","Wisconsin","WI","04","H2WI02108","","Robert R.","Raymond","Raymond, Robert R.","","I","","","","","1861.0","0.006098799902995982","","",""
"3695.0","Wisconsin","WI","04","H4WI04209","","Colin","Hudson","Hudson, Colin","","CON","56.0","0.9180327868852459","","","897.0","0.002939614998918536","","",""
"3696.0","Wisconsin","WI","04","","","","","Scattered","","W(CON)","5.0","0.08196721311475409","","","","","","",""
"3697.0","Wisconsin","WI","04","","","","","","Party Votes:","CON","61.0","","","","","","","",""
"3698.0","Wisconsin","WI","04","","","","Scattered","Scattered","","W","","","","","341.0","0.001117512502375943","","",""
"3699.0","Wisconsin","WI","04","","","","","","District Votes:","","98418.0","","","","305142.0","","","",""
"3700.0","Wisconsin","WI","05","H8WI09050","(I)","F. James","Sensenbrenner, Jr.","Sensenbrenner, F. James, Jr.","","R","76179.0","0.9957128105924948","","","271153.0","0.6657475858784014","","",""
"3701.0","Wisconsin","WI","05","","","","","Scattered","","W(R)","328.0","0.004287189407505196","","","","","","",""
"3702.0","Wisconsin","WI","05","","","","","","Party Votes:","R","76507.0","","","","","","","",""
"3703.0","Wisconsin","WI","05","H4WI05057","","Bryan","Kennedy","Kennedy, Bryan","","D","17750.0","0.7258823048296732","","","129384.0","0.31766967598105533","","",""
"3704.0","Wisconsin","WI","05","H4WI05073","","Gary","Kohlenberg","Kohlenberg, Gary","","D","6664.0","0.2725227988385883","","","","","","",""
"3705.0","Wisconsin","WI","05","","","","","Scattered","","W(D)","39.0","0.001594896331738437","","","","","","",""
"3706.0","Wisconsin","WI","05","","","","","","Party Votes:","D","24453.0","","","","","","","",""
"3707.0","Wisconsin","WI","05","H4WI05081","","Tim","Peterson","Peterson, Tim","","LBT","183.0","0.9838709677419355","","","6549.0","0.016079412508501294","","",""
"3708.0","Wisconsin","WI","05","","","","","Scattered","","W(LBT)","3.0","0.016129032258064516","","","","","","",""
"3709.0","Wisconsin","WI","05","","","","","","Party Votes:","LBT","186.0","","","","","","","",""
"3710.0","Wisconsin","WI","05","","","","Scattered","Scattered","","W","","","","","205.0","0.0005033256320419552","","",""
"3711.0","Wisconsin","WI","05","","","","","","District Votes:","","101146.0","","","","407291.0","","","",""
"3712.0","Wisconsin","WI","06","H0WI06061","(I)","Tom ","Petri","Petri, Tom ","","R","52459.0","0.9969592732663106","","","238620.0","0.6702903130661948","","",""
"3713.0","Wisconsin","WI","06","","","","","Scattered","","W(R)","160.0","0.0030407267336893516","","","","","","",""
"3714.0","Wisconsin","WI","06","","","","","","Party Votes:","R","52619.0","","","","","","","",""
"3715.0","Wisconsin","WI","06","H4WI06022","","Jef ","Hall","Hall, Jef ","","D","13754.0","0.9978959587898135","","","107209.0","0.3011531060829506","","",""
"3716.0","Wisconsin","WI","06","","","","","Scattered","","W(D)","29.0","0.0021040412101864616","","","","","","",""
"3717.0","Wisconsin","WI","06","","","","","","Party Votes:","D","13783.0","","","","","","","",""
"3718.0","Wisconsin","WI","06","H4WI06030","","Carol Ann","Rittenhouse","Rittenhouse, Carol Ann","","WG","220.0","0.9865470852017937","","","10018.0","0.028140844674784758","","",""
"3719.0","Wisconsin","WI","06","","","","","Scattered","","W(WG)","3.0","0.013452914798206279","","","","","","",""
"3720.0","Wisconsin","WI","06","","","","","","Party Votes:","WG","223.0","","","","","","","",""
"3721.0","Wisconsin","WI","06","","","","Scattered","Scattered","","W","","","","","148.0","0.00041573617606988864","","",""
"3722.0","Wisconsin","WI","06","","","","","Scattered","","W(CON)","10.0","1.0","","","","","","",""
"3723.0","Wisconsin","WI","06","","","","","","Party Votes:","CON","10.0","","","","","","","",""
"3724.0","Wisconsin","WI","06","","","","","","District Votes:","","66635.0","","","","355995.0","","","",""
"3725.0","Wisconsin","WI","07","H6WI07033","(I)","David R.","Obey","Obey, David R.","","D","29390.0","0.9985729817885295","","","241306.0","0.8564482239700162","","",""
"3726.0","Wisconsin","WI","07","","","","","Scattered","","W(D)","42.0","0.0014270182114705084","","","","","","",""
"3727.0","Wisconsin","WI","07","","","","","","Party Votes:","D","29432.0","","","","","","","",""
"3728.0","Wisconsin","WI","07","H4WI07079","","Mike","Miles","Miles, Mike","","WG","122.0","0.953125","","","26518.0","0.09411823163633266","","",""
"3729.0","Wisconsin","WI","07","","","","","Scattered","","W(WG)","6.0","0.046875","","","","","","",""
"3730.0","Wisconsin","WI","07","","","","","","Party Votes:","WG","128.0","","","","","","","",""
"3731.0","Wisconsin","WI","07","H4WI07061","","Larry","Oftedahl","Oftedahl, Larry","","CON","60.0","0.9523809523809523","","","12841.0","0.04557554161106221","","",""
"3732.0","Wisconsin","WI","07","","","","","Scattered","","W(CON)","3.0","0.047619047619047616","","","","","","",""
"3733.0","Wisconsin","WI","07","","","","","","Party Votes:","CON","63.0","","","","","","","",""
"3734.0","Wisconsin","WI","07","","","","Scattered","Scattered","","W","","","","","1087.0","0.0038580027825889434","","",""
"3735.0","Wisconsin","WI","07","","","","","Scattered","","W(R)","1610.0","1.0","","","","","","",""
"3736.0","Wisconsin","WI","07","","","","","","Party Votes:","R","1610.0","","","","","","","",""
"3737.0","Wisconsin","WI","07","","","","","Scattered","","W(LBT)","5.0","1.0","","","","","","",""
"3738.0","Wisconsin","WI","07","","","","","","Party Votes:","LBT","5.0","","","","","","","",""
"3739.0","Wisconsin","WI","07","","","","","","District Votes:","","31238.0","","","","281752.0","","","",""
"3740.0","Wisconsin","WI","08","H8WI00026","(I)","Mark ","Green","Green, Mark ","","R","52503.0","0.9973405770947704","","","248070.0","0.7013075128984381","","",""
"3741.0","Wisconsin","WI","08","","","","","Scattered","","W(R)","140.0","0.002659422905229565","","","","","","",""
"3742.0","Wisconsin","WI","08","","","","","","Party Votes:","R","52643.0","","","","","","","",""
"3743.0","Wisconsin","WI","08","H4WI08069","","Dottie","Le Clair","Le Clair, Dottie","","D","11479.0","0.997826842837274","","","105513.0","0.29829104530355505","","",""
"3744.0","Wisconsin","WI","08","","","","","Scattered","","W(D)","25.0","0.0021731571627260082","","","","","","",""
"3745.0","Wisconsin","WI","08","","","","","","Party Votes:","D","11504.0","","","","","","","",""
"3746.0","Wisconsin","WI","08","","","","Scattered","Scattered","","W","","","","","142.0","0.00040144179800692627","","",""
"3747.0","Wisconsin","WI","08","","","","","Scattered","","W(WG)","2.0","1.0","","","","","","",""
"3748.0","Wisconsin","WI","08","","","","","","Party Votes:","WG","2.0","","","","","","","",""
"3749.0","Wisconsin","WI","08","","","","","Scattered","","W(LBT)","1.0","1.0","","","","","","",""
"3750.0","Wisconsin","WI","08","","","","","","Party Votes:","LBT","1.0","","","","","","","",""
"3751.0","Wisconsin","WI","08","","","","","","District Votes:","","64150.0","","","","353725.0","","","",""
"3752.0","Wisconsin","WI","H","","","","","","House Votes:","","573476.0","","","","2821613.0","","","",""
"3753.0","Wisconsin","WI","S","S8WI00026","(I)","Russ","Feingold","Feingold, Russ","","D","251915.0","0.996589879617212","","","1632697.0","0.5535048307598323","","",""
"3754.0","Wisconsin","WI","S","","","","","Scattered","","W(D)","862.0","0.003410120382787991","","","","","","",""
"3755.0","Wisconsin","WI","S","","","","","","Party Votes:","D","252777.0","","","","","","","",""
"3756.0","Wisconsin","WI","S","S4WI00116","","Tim","Michels","Michels, Tim","","R","183654.0","0.4242686059620396","","","1301183.0","0.441117412601708","","",""
"3757.0","Wisconsin","WI","S","S4WI00124","","Russ","Darrow","Darrow, Russ","","R","130088.0","0.30052301835184536","","","","","","",""
"3758.0","Wisconsin","WI","S","S4WI00041","","Bob","Welch","Welch, Bob","","R","99971.0","0.23094817867637546","","","","","","",""
"3759.0","Wisconsin","WI","S","S4WI00140","","Robert Gerald","Lorge","Lorge, Robert Gerald","","R","18809.0","0.04345164390397161","","","","","","",""
"3760.0","Wisconsin","WI","S","","","","","Scattered","","W(R)","350.0","0.0008085531057679869","","","","","","",""
"3761.0","Wisconsin","WI","S","","","","","","Party Votes:","R","432872.0","","","","","","","",""
"3762.0","Wisconsin","WI","S","S4WI00157","","Arif","Khan","Khan, Arif","","LBT","850.0","0.9681093394077449","","","8367.0","0.0028365183000688536","","",""
"3763.0","Wisconsin","WI","S","","","","","Scattered","","W(LBT)","28.0","0.03189066059225513","","","","","","",""
"3764.0","Wisconsin","WI","S","","","","","","Party Votes:","LBT","878.0","","","","","","","",""
"3765.0","Wisconsin","WI","S","S6WI00087","","Eugene","Hem","Hem, Eugene","","I","","","","","6662.0","0.002258501842363894","","",""
"3766.0","Wisconsin","WI","S","","","","Scattered","Scattered","","W","","","","","834.0","0.000282736496026942","","",""
"3767.0","Wisconsin","WI","S","","","","","Scattered","","W(WG)","14.0","1.0","","","","","","",""
"3768.0","Wisconsin","WI","S","","","","","","Party Votes:","WG","14.0","","","","","","","",""
"3769.0","Wisconsin","WI","S","","","","","Scattered","","W(CON)","9.0","1.0","","","","","","",""
"3770.0","Wisconsin","WI","S","","","","","","Party Votes:","CON","9.0","","","","","","","",""
"3771.0","Wisconsin","WI","S","","","","","","Senate Votes:","","686550.0","","","","2949743.0","","","",""
"3772.0","Wisconsin","WI","","","","","","","Total State Votes:","","1260026.0","","","","5771356.0","","","",""
"3773.0","Wyoming","WY","00","H4WY00055","(I)","Barbara ","Cubin","Cubin, Barbara ","","R","45433.0","0.5500696168048913","","","132107.0","0.5526703314172879","","",""
"3774.0","Wyoming","WY","00","H4WY00113","","Bruce S.","Asay","Asay, Bruce S.","","R","20332.0","0.24616502209576852","","","","","","",""
