"FEC ID","STATE","DISTRICT","FIRST NAME","LAST NAME","LAST NAME,  FIRST","TOTAL VOTES","PARTY","PRIMARY RESULTS","PRIMARY %","RUNOFF RESULTS","RUNOFF %","GENERAL RESULTS","GENERAL %","GENERAL RUNOFF RESULTS","GENERAL RUNOFF %","INCUMBENT INDICATOR","NOTES (See Endnotes Page)"
"H2SD00076","SD","00","Dick","Casey","Casey, Dick","","D","4732.0","0.06952484499426993","","","","","","","",""
"H2SD00118","SD","00","Denny","Pierson","Pierson, Denny","","D","1671.0","0.02455114454467985","","","","","","","",""
"","SD","00","","","   ","Total Party Votes:","D","68062.0","","","","","","","","",""
"H2SD00126","SD","00","Terry","Begay","Begay, Terry","","LBT","Unopposed","","","","3128.0","0.00928721790224075","","","",""
"","SD","","","","   ","Total State Votes:","","178332.0","","","","336807.0","","","","",""
"","TN","","","","   ","","","","","","","","","","","",""
"S2TN00058","TN","S","Lamar","Alexander","Alexander, Lamar","","R","295052.0","0.5379429042338673","","","891420.0","0.5427475659407667","","","",""
"S2TN00041","TN","S","Ed","Bryant","Bryant, Ed","","R","233678.0","0.4260449750402019","","","","","","","",""
"S0TN00060","TN","S","Mary","Taylor-Shelby","Taylor-Shelby, Mary","","R","5589.0","0.0101899424229054","","","","","","","",""
"S2TN00132","TN","S","Michael Brent","Todd","Todd, Michael Brent","","R","4002.0","0.007296501981833497","","","","","","","",""
"S2TN00140","TN","S","June","Griffin","Griffin, June","","R","4930.0","0.008988444470374597","","","","","","","",""
"S2TN00074","TN","S","James E.","DuBose","DuBose, James E.","","R","3572.0","0.006512520009772427","","","","","","","",""
"S2TN00090","TN","S","Christopher G.","Fenner","Fenner, Christopher G.","","R","1552.0","0.0028296279549739098","","","","","","","",""
"","TN","S","","Scattered","Scattered ","","W(R)","107.0","0.00019508388607101054","","","","","","","",""
"","TN","S","","","   ","Total Party Votes:","R","548482.0","","","","","","","","",""
"S2TN00066","TN","S","Bob","Clement","Clement, Bob","","D","418172.0","0.8217577990665684","","","728295.0","0.4434277204200385","","","",""
"S2TN00082","TN","S","Gary G.","Davis","Davis, Gary G.","","D","50563.0","0.09936231884057971","","","","","","","",""
"S2TN00116","TN","S","Cher A.","Hopkey","Hopkey, Cher A.","","D","14481.0","0.028456890198968313","","","","","","","",""
"S2TN00108","TN","S","Michael L.","Hampstead","Hampstead, Michael L.","","D","12940.0","0.02542864161139769","","","","","","","",""
"S2TN00124","TN","S","Alvin M.","Strauss","Strauss, Alvin M.","","D","12241.0","0.02405502333578973","","","","","","","",""
"","TN","S","","Scattered","Scattered ","","W(D)","478.0","0.0009393269466961434","","","","","","","",""
"","TN","S","","","   ","Total Party Votes:","D","508875.0","","","","","","","","",""
"S6TN00067","TN","S","John Jay","Hooker","Hooker, John Jay","","I","","","","","6407.0","0.0039009486605444035","","","",""
"S2TN00157","TN","S","Wesley M.","Baker","Baker, Wesley M.","","I","","","","","6105.0","0.003717073758798749","","","",""
"S2TN00173","TN","S","Connie","Gammon","Gammon, Connie","","I","","","","","5346.0","0.003254951075272418","","","",""
"S2TN00165","TN","S","Karl Stanley","Davidson","Davidson, Karl Stanley","","I","","","","","2216.0","0.0013492277558555328","","","",""
"S2TN00199","TN","S","Basil J.","Marceaux","Marceaux, Basil J.","","I","","","","","1173.0","0.0007141896018134206","","","",""
"S2TN00181","TN","S","H. Gary","Keplinger","Keplinger, H. Gary","","I","","","","","1103.0","0.0006715695914750238","","","",""
"","TN","S","","Scattered","Scattered ","","W","","","","","356.0","0.00021675319543527512","","","",""
"","TN","S","","","   ","Total State Votes:","","1057357.0","","","","1642421.0","","","","",""
"H6TN01180","TN","01","William L. ""Bill""","Jenkins","Jenkins, William L. ""Bill""","","R","65421.0","0.8815539475279945","","","127300.0","0.9876945517744363","","","(I)",""
"H2TN01064","TN","01","Larry P.","Edgell","Edgell, Larry P.","","R","8740.0","0.11777229790731832","","","","","","","",""
"","TN","01","","Scattered","Scattered ","","W(R)","50.0","0.0006737545646871757","","","","","","","",""
"","TN","01","","","   ","Total Party Votes:","R","74211.0","","","","","","","","",""
"","TN","01","","Scattered","Scattered ","","W","","","","","1586.0","0.012305448225563677","","","",""
"","TN","01","","Scattered","Scattered ","","W(D)","494.0","1.0","","","","","","","",""
"","TN","01","","","   ","Total Party Votes:","D","494.0","","","","","","","","",""
"","TN","01","","","   ","Total District Votes:","","74705.0","","","","128886.0","","","","",""
"H8TN02069","TN","02","John J.","Duncan, Jr.","Duncan, John J., Jr.","","R","67582.0","0.9172366992399565","","","146887.0","0.7897957318220679","","","(I)",""
"H2TN02054","TN","02","Jim","Pendergrass","Pendergrass, Jim","","R","6095.0","0.08272258414766558","","","","","","","",""
"","TN","02","","Scattered","Scattered ","","W(R)","3.0","4.0716612377850165e-05","","","","","","","",""
"","TN","02","","","   ","Total Party Votes:","R","73680.0","","","","","","","","",""
"H2TN02047","TN","02","John","Greene","Greene, John","","D","23885.0","0.9998744139316812","","","37035.0","0.19913324479382302","","","",""
"","TN","02","","Scattered","Scattered ","","W(D)","3.0","0.00012558606831882115","","","","","","","",""
"","TN","02","","","   ","Total Party Votes:","D","23888.0","","","","","","","","",""
"H2TN02062","TN","02","Joshua","Williamson","Williamson, Joshua","","I","","","","","1110.0","0.0059683516058091956","","","",""
"H6TN02121","TN","02","George","Njezic","Njezic, George","","I","","","","","940.0","0.005054279738252832","","","",""
"","TN","02","","Scattered","Scattered ","","W","","","","","9.0","4.839204004710159e-05","","","",""
"","TN","02","","","   ","Total District Votes:","","97568.0","","","","185981.0","","","","",""
"H2TN03052","TN","03","Zach","Wamp","Wamp, Zach","","R","59410.0","0.9934450352831009","","","112254.0","0.6454309715330524","","","(I)",""
"","TN","03","","Scattered","Scattered ","","W(R)","392.0","0.006554964716899101","","","","","","","",""
"","TN","03","","","   ","Total Party Votes:","R","59802.0","","","","","","","","",""
"H8TN03141","TN","03","John","Wolfe","Wolfe, John","","D","22731.0","0.6608233036804465","","","58824.0","0.3382225263194209","","","",""
"H2TN03094","TN","03","John Norman E.","Knott, Jr.","Knott, John Norman E., Jr.","","D","11517.0","0.33481597767312055","","","","","","","",""
"","TN","03","","Scattered","Scattered ","","W(D)","150.0","0.004360718646432932","","","","","","","",""
"","TN","03","","","   ","Total Party Votes:","D","34398.0","","","","","","","","",""
"H2TN03102","TN","03","William C.","Bolen","Bolen, William C.","","I","","","","","1743.0","0.010021791503038736","","","",""
"H2TN03110","TN","03","Timothy A.","Sevier","Sevier, Timothy A.","","I","","","","","947.0","0.005445000891209227","","","",""
"","TN","03","","Scattered","Scattered ","","W","","","","","153.0","0.0008797097532787875","","","",""
"","TN","03","","","   ","Total District Votes:","","94200.0","","","","173921.0","","","","",""
"H4TN06051","TN","04","Lincoln","Davis","Davis, Lincoln","","D","48843.0","0.5700231076255164","","","95989.0","0.5208301682040152","","","",""
"H2TN04175","TN","04","Fran F.","Marcum","Marcum, Fran F.","","D","36779.0","0.4292299792264781","","","","","","","",""
"","TN","04","","Scattered","Scattered ","","W(D)","64.0","0.0007469131480055084","","","","","","","",""
"","TN","04","","","   ","Total Party Votes:","D","85686.0","","","","","","","","",""
"H2TN04159","TN","04","Janice","Bowling","Bowling, Janice","","R","20709.0","0.3710425886442227","","","85680.0","0.46489419424850786","","","",""
"H2TN04167","TN","04","Mike","Greene","Greene, Mike","","R","13563.0","0.243007901384982","","","","","","","",""
"H2TN04191","TN","04","Andy","Ogles","Ogles, Andy","","R","8201.0","0.14693709350868078","","","","","","","",""
"H2TN04134","TN","04","John","Bumpus","Bumpus, John","","R","7245.0","0.12980846756132083","","","","","","","",""
"H2TN04183","TN","04","Mike","Coffield","Coffield, Mike","","R","4991.0","0.08942361098668769","","","","","","","",""
"H2TN04217","TN","04","Harvey","Howard","Howard, Harvey","","R","1063.0","0.01904574203142637","","","","","","","",""
"","TN","04","","Scattered","Scattered ","","W(R)","41.0","0.0007345958826796624","","","","","","","",""
"","TN","04","","","   ","Total Party Votes:","R","55813.0","","","","","","","","",""
"H2TN04225","TN","04","William Tharon","Chandler","Chandler, William Tharon","","I","","","","","1073.0","0.0058220293000542595","","","",""
"H2TN04233","TN","04","John","Ray","Ray, John","","I","","","","","605.0","0.0032826912642430818","","","",""
"H6TN04135","TN","04","Bert","Mason","Mason, Bert","","I","","","","","504.0","0.002734671730873576","","","",""
"H2TN04241","TN","04","Ed","Wellmann","Wellmann, Ed","","I","","","","","399.0","0.0021649484536082476","","","",""
"","TN","04","","Scattered","Scattered ","","W","","","","","50.0","0.00027129679869777537","","","",""
"","TN","04","","","   ","Total District Votes:","","141499.0","","","","184300.0","","","","",""
"H2TN05131","TN","05","Jim","Cooper","Cooper, Jim","","D","32651.0","0.46721710262721083","","","108903.0","0.6372845054597802","","","",""
"H2TN05099","TN","05","John","Arriola","Arriola, John","","D","16878.0","0.24151450975902924","","","","","","","",""
"H2TN05149","TN","05","Gayle","Ray","Ray, Gayle","","D","16087.0","0.2301957529620514","","","","","","","",""
"H2TN05057","TN","05","David C.","Mills","Mills, David C.","","D","1657.0","0.023710720622746265","","","","","","","",""
"H2TN05081","TN","05","Carlton","Cornett","Cornett, Carlton","","D","1096.0","0.01568313204739282","","","","","","","",""
"H2TN05107","TN","05","Ronnie","Steine","Steine, Ronnie","","D","901.0","0.012892793772537348","","","","","","","",""
"H2TN05164","TN","05","Adam","Cox","Cox, Adam","","D","593.0","0.008485490240970752","","","","","","","",""
"","TN","05","","Scattered","Scattered ","","W(D)","21.0","0.0003004979680613588","","","","","","","",""
"","TN","05","","","   ","Total Party Votes:","D","69884.0","","","","","","","","",""
"H2TN05198","TN","05","Robert","Duvall","Duvall, Robert","","R","11572.0","0.45254389738375506","","","56825.0","0.3325316292733167","","","",""
"H2TN05115","TN","05","Thomas W.","Lawless","Lawless, Thomas W.","","R","5759.0","0.22521606507371633","","","","","","","",""
"H2TN05206","TN","05","Kevin","Wilkinson","Wilkinson, Kevin","","R","5608.0","0.21931093817214814","","","","","","","",""
"H2TN05180","TN","05","Remo","Circo","Circo, Remo","","R","2009.0","0.07856556255132767","","","","","","","",""
"H2TN05073","TN","05","Ben J.","Tomeo","Tomeo, Ben J.","","R","600.0","0.023464080403582183","","","","","","","",""
"","TN","05","","Scattered","Scattered ","","W(R)","23.0","0.0008994564154706504","","","","","","","",""
"","TN","05","","","   ","Total Party Votes:","R","25571.0","","","","","","","","",""
"H2TN05222","TN","05","John Jay","Hooker","Hooker, John Jay","","I","","","","","3063.0","0.01792423018854675","","","",""
"H2TN05214","TN","05","Jonathan D.","Farley","Farley, Jonathan D.","","I"," ","","","","1205.0","0.007051484615474644","","","",""
"H2TN05230","TN","05","Jesse","Turner","Turner, Jesse","","I","","","","","877.0","0.005132076354996898","","","",""
"","TN","05","","Scattered","Scattered ","","W","","","","","13.0","7.607410788478869e-05","","","",""
"","TN","05","","","   ","Total District Votes:","","95455.0","","","","170886.0","","","","",""
"H4TN04015","TN","06","Bart","Gordon","Gordon, Bart","","D","69121.0","0.9158131831732361","","","117034.0","0.65917193757146","","","(I)",""
"H2TN04217","TN","06","Harvey","Howard","Howard, Harvey","","D","6255.0","0.08287512421331567","","","","","","","",""
"","TN","06","","Scattered","Scattered ","","W(D)","99.0","0.0013116926134481616","","","","","","","",""
"","TN","06","","","   ","Total Party Votes:","D","75475.0","","","","","","","","",""
"H2TN06113","TN","06","Robert L.","Garrison","Garrison, Robert L.","","R","34329.0","0.9957361642882004","","","57401.0","0.3233003092138983","","","",""
"","TN","06","","Scattered","Scattered ","","W(R)","147.0","0.004263835711799513","","","","","","","",""
"","TN","06","","","   ","Total Party Votes:","R","34476.0","","","","","","","","",""
"H2TN04084","TN","06","J. Patrick","Lyons","Lyons, J. Patrick","","I","","","","","3065.0","0.017263034576759956","","","",""
"","TN","06","","Scattered","Scattered ","","W","","","","","47.0","0.00026471863788180033","","","",""
"","TN","06","","","   ","Total District Votes:","","109951.0","","","","177547.0","","","","",""
"H2TN07137","TN","07","Marsha","Blackburn","Blackburn, Marsha","","R","36633.0","0.40315409504104943","","","138314.0","0.7072786590167623","","","",""
"H2TN07103","TN","07","David","Kustoff","Kustoff, David","","R","18392.0","0.20240794136420664","","","","","","","",""
"H2TN07087","TN","07","Brent","Taylor","Taylor, Brent","","R","14139.0","0.15560275570620474","","","","","","","",""
"H2TN07095","TN","07","Mark","Norris","Norris, Mark","","R","13104.0","0.14421235665705545","","","","","","","",""
"H2TN07111","TN","07","Forrest","Shoaf","Shoaf, Forrest","","R","7319.0","0.08054717936301807","","","","","","","",""
"H6TN08094","TN","07","Sonny","Carlota","Carlota, Sonny","","R","642.0","0.0070653489754143465","","","","","","","",""
"H2TN07145","TN","07","Randy","Starkey","Starkey, Randy","","R","628.0","0.006911275944797834","","","","","","","",""
"","TN","07","","Scattered","Scattered ","","W(R)","9.0","9.904694825347215e-05","","","","","","","",""
"","TN","07","","","   ","Total Party Votes:","R","90866.0","","","","","","","","",""
"H2TN07137","TN","07","Tim","Barron","Barron, Tim","","D","22789.0","0.7104688863948123","","","51790.0","0.26483191687376634","","","",""
"H2TN07129","TN","07","Omer R.","Hayden","Hayden, Omer R.","","D","9262.0","0.2887517146776406","","","","","","","",""
"","TN","07","","Scattered","Scattered ","","W(D)","25.0","0.0007793989275470757","","","","","","","",""
"","TN","07","","","   ","Total Party Votes:","D","32076.0","","","","","","","","",""
"H2TN07152","TN","07","Rick","Patterson","Patterson, Rick","","I","","","","","5423.0","0.027730903363707954","","","",""
"","TN","07","","Scattered","Scattered ","","W","","","","","31.0","0.00015852074576340523","","","",""
"","TN","07","","","   ","Total District Votes:","","122942.0","","","","195558.0","","","","",""
"H8TN08033","TN","08","John","Tanner","Tanner, John","","D","66015.0","0.8675226030277544","","","117811.0","0.7013811990236352","","","(I)",""
"H2TN08085","TN","08","Richard","Ward","Ward, Richard","","D","10069.0","0.13231970142977292","","","","","","","",""
"","TN","08","","Scattered","Scattered ","","W(D)","12.0","0.0001576955424726661","","","","","","","",""
"","TN","08","","","   ","Total Party Votes:","D","76096.0","","","","","","","","",""
"H2TN08093","TN","08","Mat","McClain","McClain, Mat","","R","18878.0","0.5646179153581576","","","45853.0","0.2729832708221706","","","",""
"H2TN08101","TN","08","William A.","Warren","Warren, William A.","","R","14531.0","0.43460445640795575","","","","","","","",""
